subject,session_idx,session_name,rel_path,block_idx,stored_frame_start,stored_frame_stop_exclusive,n_raw,n_pass,pass_fraction,n_nan_inf,n_flatline,n_low_in_band,n_rms_flagged,raw_rms_median,raw_rms_mad,in_band_ratio_median,in_band_ratio_p10,in_band_ratio_p10_margin,energy_retention_median,energy_retention_mad,roi_to_total_median,roi_to_total_mad,peak_share_median,peak_share_mad,peak_bin_median,peak_bin_mad,peak_bin_iqr,peak_bin_mode,peak_bin_mode_share,peak_range_m_median,peak_range_m_mad,component_missing_reasons
5,3,2pm,subject_5_2pm.mat,0,0,20,20,20,1,0,0,0,20,11.624738364524546,0.19675789152212442,0.35688245066273688,0.32515576918890382,0.025155769188903832,0.13750455827944608,0.0034179017926485727,0.83261444495944215,0.024642068744087475,0.54300095020051009,0.018241790821761972,4,0,0,4,0.94999999999999996,1.1976742740947666,0,{}
5,3,2pm,subject_5_2pm.mat,1,20,40,20,11,0.55000000000000004,0,0,9,20,12.426023401455282,0.24279443137869627,0.3041621038004918,0.28171986511275032,-0.018280134887249666,0.14910265287286381,0.0083699184376226088,0.89246928969760586,0.03917863836645652,0.54698591681168585,0.036468571171604292,5,0,1,5,0.54545454545454541,1.4970928426184582,0,{}
5,3,2pm,subject_5_2pm.mat,2,40,60,20,8,0.40000000000000002,0,0,12,14,10.411614020223109,0.38694383567013091,0.28559559654292221,0.22118782686391761,-0.078812173136082381,0.24570930567388563,0.029958189315561129,0.96627876494125231,0.0085798542308111458,0.53112429352154733,0.020269067058538759,5,0,0,5,0.875,1.4970928426184582,0,{}
5,3,2pm,subject_5_2pm.mat,3,60,80,20,0,0,0,0,20,8,10.70714513491721,0.5834404123588719,0.25814391448312402,0.14106193289712832,-0.15893806710287167,,,,,,,,,,,,,,"{""energy_retention_mad"":""no_qc_passing_frames"",""energy_retention_median"":""no_qc_passing_frames"",""peak_bin_iqr"":""no_qc_passing_frames"",""peak_bin_mad"":""no_qc_passing_frames"",""peak_bin_median"":""no_qc_passing_frames"",""peak_bin_mode"":""no_qc_passing_frames"",""peak_bin_mode_share"":""no_qc_passing_frames"",""peak_range_m_mad"":""no_qc_passing_frames"",""peak_range_m_median"":""no_qc_passing_frames"",""peak_share_mad"":""no_qc_passing_frames"",""peak_share_median"":""no_qc_passing_frames"",""roi_to_total_mad"":""no_qc_passing_frames"",""roi_to_total_median"":""no_qc_passing_frames""}"
5,3,2pm,subject_5_2pm.mat,4,80,100,20,0,0,0,0,20,20,10.518458713416283,0.10703592725255451,0.23998572353063841,0.21094146001929864,-0.089058539980701346,,,,,,,,,,,,,,"{""energy_retention_mad"":""no_qc_passing_frames"",""energy_retention_median"":""no_qc_passing_frames"",""peak_bin_iqr"":""no_qc_passing_frames"",""peak_bin_mad"":""no_qc_passing_frames"",""peak_bin_median"":""no_qc_passing_frames"",""peak_bin_mode"":""no_qc_passing_frames"",""peak_bin_mode_share"":""no_qc_passing_frames"",""peak_range_m_mad"":""no_qc_passing_frames"",""peak_range_m_median"":""no_qc_passing_frames"",""peak_share_mad"":""no_qc_passing_frames"",""peak_share_median"":""no_qc_passing_frames"",""roi_to_total_mad"":""no_qc_passing_frames"",""roi_to_total_median"":""no_qc_passing_frames""}"
5,4,4pm,subject_5_4pm.mat,0,0,20,20,20,1,0,0,0,20,11.822342598738921,0.42005982600276948,0.52677629841767215,0.5033612921899947,0.20336129218999471,0.1107076660775704,0.0075291302727997986,0.96081262063973472,0.0030003811587461793,0.549182211732829,0.0069872764841269475,5,0,0,5,1,1.4970928426184582,0,{}
5,4,4pm,subject_5_4pm.mat,1,20,40,20,20,1,0,0,0,19,11.572419626154648,0.35767673136229483,0.50853865119533093,0.48583511646076971,0.18583511646076972,0.080367576165306459,0.004687346919917755,0.96169298069261444,0.0015878646675012154,0.53919622398669254,0.0037544798048858019,5,0,0,5,1,1.4970928426184582,0,{}
5,4,4pm,subject_5_4pm.mat,2,40,60,20,20,1,0,0,0,20,11.885921606997416,0.37441215810858708,0.50457623812658214,0.49199677413912291,0.19199677413912292,0.085591206299483955,0.012693424985250425,0.95626246704664775,0.0021936941663153187,0.52017586908678837,0.01024774538799017,5,0,0,5,1,1.4970928426184582,0,{}
5,4,4pm,subject_5_4pm.mat,3,60,80,20,20,1,0,0,0,20,11.624026185132704,0.37932031367288399,0.51827904810310133,0.50567112034101414,0.20567112034101415,0.097164729950755729,0.0041078649733421665,0.95151436099180842,0.0024834372085282275,0.51558256153900928,0.0097152299258074226,5,0,0,5,1,1.4970928426184582,0,{}
5,4,4pm,subject_5_4pm.mat,4,80,100,20,20,1,0,0,0,20,11.855016588431576,0.45708185493887488,0.52053038049475853,0.50132986761574727,0.20132986761574728,0.092293696863123359,0.0067387819466344437,0.95539882452997316,0.0049794661786511374,0.51924642656074527,0.013819299561888154,5,0,0,5,1,1.4970928426184582,0,{}
6,0,8am,subject_6_8am.mat,0,0,20,20,0,0,0,0,20,0,13.547067166024785,0.59649657385359056,0.20636215845087047,0.16193238795644807,-0.13806761204355192,,,,,,,,,,,,,,"{""energy_retention_mad"":""no_qc_passing_frames"",""energy_retention_median"":""no_qc_passing_frames"",""peak_bin_iqr"":""no_qc_passing_frames"",""peak_bin_mad"":""no_qc_passing_frames"",""peak_bin_median"":""no_qc_passing_frames"",""peak_bin_mode"":""no_qc_passing_frames"",""peak_bin_mode_share"":""no_qc_passing_frames"",""peak_range_m_mad"":""no_qc_passing_frames"",""peak_range_m_median"":""no_qc_passing_frames"",""peak_share_mad"":""no_qc_passing_frames"",""peak_share_median"":""no_qc_passing_frames"",""roi_to_total_mad"":""no_qc_passing_frames"",""roi_to_total_median"":""no_qc_passing_frames""}"
6,0,8am,subject_6_8am.mat,1,20,40,20,0,0,0,0,20,0,14.115843450687205,0.41922241066018451,0.22951160956103872,0.19972229596315833,-0.10027770403684166,,,,,,,,,,,,,,"{""energy_retention_mad"":""no_qc_passing_frames"",""energy_retention_median"":""no_qc_passing_frames"",""peak_bin_iqr"":""no_qc_passing_frames"",""peak_bin_mad"":""no_qc_passing_frames"",""peak_bin_median"":""no_qc_passing_frames"",""peak_bin_mode"":""no_qc_passing_frames"",""peak_bin_mode_share"":""no_qc_passing_frames"",""peak_range_m_mad"":""no_qc_passing_frames"",""peak_range_m_median"":""no_qc_passing_frames"",""peak_share_mad"":""no_qc_passing_frames"",""peak_share_median"":""no_qc_passing_frames"",""roi_to_total_mad"":""no_qc_passing_frames"",""roi_to_total_median"":""no_qc_passing_frames""}"
6,0,8am,subject_6_8am.mat,2,40,60,20,0,0,0,0,20,1,13.733023849492518,0.34579790792872078,0.18985906411910775,0.16543434852240888,-0.13456565147759111,,,,,,,,,,,,,,"{""energy_retention_mad"":""no_qc_passing_frames"",""energy_retention_median"":""no_qc_passing_frames"",""peak_bin_iqr"":""no_qc_passing_frames"",""peak_bin_mad"":""no_qc_passing_frames"",""peak_bin_median"":""no_qc_passing_frames"",""peak_bin_mode"":""no_qc_passing_frames"",""peak_bin_mode_share"":""no_qc_passing_frames"",""peak_range_m_mad"":""no_qc_passing_frames"",""peak_range_m_median"":""no_qc_passing_frames"",""peak_share_mad"":""no_qc_passing_frames"",""peak_share_median"":""no_qc_passing_frames"",""roi_to_total_mad"":""no_qc_passing_frames"",""roi_to_total_median"":""no_qc_passing_frames""}"
6,0,8am,subject_6_8am.mat,3,60,80,20,0,0,0,0,20,0,13.304889439066942,0.50840325547882603,0.21009511368761391,0.16117744552758984,-0.13882255447241015,,,,,,,,,,,,,,"{""energy_retention_mad"":""no_qc_passing_frames"",""energy_retention_median"":""no_qc_passing_frames"",""peak_bin_iqr"":""no_qc_passing_frames"",""peak_bin_mad"":""no_qc_passing_frames"",""peak_bin_median"":""no_qc_passing_frames"",""peak_bin_mode"":""no_qc_passing_frames"",""peak_bin_mode_share"":""no_qc_passing_frames"",""peak_range_m_mad"":""no_qc_passing_frames"",""peak_range_m_median"":""no_qc_passing_frames"",""peak_share_mad"":""no_qc_passing_frames"",""peak_share_median"":""no_qc_passing_frames"",""roi_to_total_mad"":""no_qc_passing_frames"",""roi_to_total_median"":""no_qc_passing_frames""}"
6,0,8am,subject_6_8am.mat,4,80,100,20,0,0,0,0,20,0,12.830542397390737,0.5393907650255203,0.21214556529836512,0.17915908645682482,-0.12084091354317517,,,,,,,,,,,,,,"{""energy_retention_mad"":""no_qc_passing_frames"",""energy_retention_median"":""no_qc_passing_frames"",""peak_bin_iqr"":""no_qc_passing_frames"",""peak_bin_mad"":""no_qc_passing_frames"",""peak_bin_median"":""no_qc_passing_frames"",""peak_bin_mode"":""no_qc_passing_frames"",""peak_bin_mode_share"":""no_qc_passing_frames"",""peak_range_m_mad"":""no_qc_passing_frames"",""peak_range_m_median"":""no_qc_passing_frames"",""peak_share_mad"":""no_qc_passing_frames"",""peak_share_median"":""no_qc_passing_frames"",""roi_to_total_mad"":""no_qc_passing_frames"",""roi_to_total_median"":""no_qc_passing_frames""}"
6,1,10am,subject_6_10am.mat,0,0,20,20,20,1,0,0,0,20,11.457758951975659,0.34491093120079874,0.61170152073866046,0.59543467269295647,0.29543467269295648,0.28282456671238965,0.0075773846435318037,0.96170864355006791,0.003500330073558211,0.53428146262055654,0.0073672589280986966,5,0,0,5,1,1.4970928426184582,0,{}
6,1,10am,subject_6_10am.mat,1,20,40,20,20,1,0,0,0,20,11.341815549858895,0.57404262428026342,0.59384052638806262,0.57991406688625613,0.27991406688625614,0.29561587718111798,0.0061824509447220843,0.96803061506545229,0.0015396338355307404,0.551400935294314,0.0042482111757207175,5,0,0,5,1,1.4970928426184582,0,{}
6,1,10am,subject_6_10am.mat,2,40,60,20,20,1,0,0,0,20,11.532350023478067,0.38257689259833505,0.63840328078448416,0.61244638321508482,0.31244638321508483,0.31383079734941188,0.0094413699703065901,0.97729292374378973,0.0025400566731794694,0.56027932489973242,0.0038577180963360047,5,0,0,5,1,1.4970928426184582,0,{}
6,1,10am,subject_6_10am.mat,3,60,80,20,20,1,0,0,0,17,12.226778040347579,0.64544233489685343,0.68384496401515138,0.6291520315627197,0.32915203156271972,0.34936299903812046,0.030243802681087867,0.97428374934217365,0.0055399897304646006,0.54546648867817971,0.0093839250396659524,5,0,0,5,1,1.4970928426184582,0,{}
6,1,10am,subject_6_10am.mat,4,80,100,20,20,1,0,0,0,14,12.830922089591343,0.57882414882343181,0.70302583905456539,0.59393726746596476,0.29393726746596477,0.38785138254781626,0.031390966843396512,0.97626984577480558,0.0037943867617249993,0.54826366540165883,0.010631370593348122,5,0,0,5,1,1.4970928426184582,0,{}
6,2,12pm,subject_6_12pm.mat,0,0,20,20,20,1,0,0,0,16,12.042901581523584,0.510247861736703,0.48586594876917749,0.41492553658666698,0.11492553658666699,0.24875159869604077,0.018676586749658913,0.78352878840383167,0.031037851352233359,0.48976613267722369,0.051353747385831705,5,1,2,6,0.40000000000000002,1.4970928426184582,0.29941856852369142,{}
6,2,12pm,subject_6_12pm.mat,1,20,40,20,20,1,0,0,0,14,12.511081236468785,0.68816263702204505,0.70884363966320552,0.54873918597558047,0.24873918597558048,0.33227516024371712,0.090438609178223328,0.94163686354467668,0.015204452553417402,0.49939175252040424,0.022398317027191583,5,0,1,5,0.65000000000000002,1.4970928426184582,0,{}
6,2,12pm,subject_6_12pm.mat,2,40,60,20,20,1,0,0,0,7,14.616629471135139,1.5249964754631646,0.73539599823106561,0.7061080226343347,0.40610802263433471,0.44553589606146626,0.04167961447794083,0.94443540664550529,0.0081563276063447709,0.49028045946983101,0.015685381192486247,5,0,0,5,0.94999999999999996,1.4970928426184582,0,{}
6,2,12pm,subject_6_12pm.mat,3,60,80,20,20,1,0,0,0,8,17.571616947574391,1.4837406052633906,0.74511915606974577,0.73816298659747859,0.4381629865974786,0.49598068527774869,0.012484097288991719,0.94913000534095771,0.0049631701137484163,0.49604155034949482,0.0098659518626351694,5,0,0,5,1,1.4970928426184582,0,{}
6,2,12pm,subject_6_12pm.mat,4,80,100,20,20,1,0,0,0,15,17.395369903771652,1.3876154062953958,0.75840039976641971,0.74335031284704522,0.44335031284704524,0.5281334254466139,0.0050447075855735712,0.94927704432147286,0.0051487819050324846,0.49497142606401906,0.008963741627448063,5,0,0,5,0.84999999999999998,1.4970928426184582,0,{}
6,3,2pm,subject_6_2pm.mat,0,0,20,20,20,1,0,0,0,20,14.064048736743455,1.934699922176617,0.60115276261310546,0.58394744188773984,0.28394744188773985,0.46006267896245318,0.013819361701544991,0.96514175834023797,0.0068004384582522892,0.54345597714014304,0.010344110878775237,5,0,0,5,1,1.4970928426184582,0,{}
6,3,2pm,subject_6_2pm.mat,1,20,40,20,20,1,0,0,0,20,14.280270446409942,2.0844522807102699,0.55008376250513158,0.51985666736512515,0.21985666736512516,0.40042602426529145,0.043486488052455474,0.96346763074621999,0.0075262435294796703,0.53811601147162524,0.011406303551417474,5,0,0,5,1,1.4970928426184582,0,{}
6,3,2pm,subject_6_2pm.mat,2,40,60,20,20,1,0,0,0,20,15.300913383514295,0.54508880625619316,0.72017297662880786,0.55199238917737514,0.25199238917737515,0.53253960665885314,0.14331680847931808,0.97022765251816923,0.0041412845534472553,0.53734746027880187,0.0022816318915336309,5,0,0,5,1,1.4970928426184582,0,{}
6,3,2pm,subject_6_2pm.mat,3,60,80,20,20,1,0,0,0,20,14.082654671513346,0.57471103133360746,0.66781396441735263,0.54527280782891363,0.24527280782891364,0.49736167900994549,0.10269328927426249,0.96964832697015357,0.0018333597463149887,0.53989443784135127,0.0037798583893920989,5,0,0,5,1,1.4970928426184582,0,{}
6,3,2pm,subject_6_2pm.mat,4,80,100,20,20,1,0,0,0,20,14.577438736743421,1.0021559600151511,0.77601425814878011,0.54710542581709098,0.247105425817091,0.60207161617332772,0.067431468865435107,0.97095380707578072,0.0011204096052513379,0.53900155729874633,0.005609455228083704,5,0,0,5,1,1.4970928426184582,0,{}
6,4,4pm,subject_6_4pm.mat,0,0,20,20,20,1,0,0,0,20,19.793097454781282,1.7463918221611436,0.43416408092635128,0.37104307952210452,0.071043079522104535,0.33005326669898172,0.029484427250189044,0.96561368625620303,0.0025259344073381151,0.55580077491221425,0.0065412994180799044,5,0,0,5,1,1.4970928426184582,0,{}
6,4,4pm,subject_6_4pm.mat,1,20,40,20,20,1,0,0,0,20,18.449966269123422,1.0429828600175224,0.41861692132519401,0.34671434392897288,0.04671434392897289,0.327569415841093,0.027357945161509106,0.96651100719245531,0.001532477658107434,0.55037571944293928,0.0040634239513025472,5,0,0,5,1,1.4970928426184582,0,{}
6,4,4pm,subject_6_4pm.mat,2,40,60,20,20,1,0,0,0,20,18.751912676202977,1.2682931422328103,0.42989325838189163,0.36677521353863296,0.066775213538632971,0.33121272023131854,0.016285824738421384,0.9667738628636553,0.0014726663475215784,0.54639768984479076,0.0068028607099326344,5,0,0,5,1,1.4970928426184582,0,{}
6,4,4pm,subject_6_4pm.mat,3,60,80,20,20,1,0,0,0,20,19.639943985085999,0.72423792520360841,0.44250024227806528,0.39489639584590369,0.094896395845903703,0.33287992940134092,0.0080866964380029993,0.96872944052958165,0.002626316462018552,0.54756030535193823,0.0080305312449475696,5,0,0,5,1,1.4970928426184582,0,{}
6,4,4pm,subject_6_4pm.mat,4,80,100,20,20,1,0,0,0,20,17.35235286619579,1.3079378388181908,0.43979619427651578,0.38911920869482869,0.0891192086948287,0.32148616037724026,0.018166452089914131,0.97180749866526095,0.0027370889935258713,0.55544634318629849,0.0086996592760592573,5,0,0,5,1,1.4970928426184582,0,{}
7,0,8am,subject_7_8am.mat,0,0,20,20,20,1,0,0,0,1,18.134213383784214,1.6521437558103838,0.74465729799250258,0.61248617792271354,0.31248617792271355,0.47684922308753608,0.083630045080284959,0.97699419741632443,0.0014414189134991373,0.55237671503938102,0.001690106179189077,5,0,0,5,1,1.4970928426184582,0,{}
7,0,8am,subject_7_8am.mat,1,20,40,20,20,1,0,0,0,0,18.540212323894856,1.7528300468511286,0.69283565595968222,0.56908643236013712,0.26908643236013713,0.45343393615262817,0.046103328722746584,0.97976098879180817,0.001088426255006103,0.55931125518896518,0.0022806976045353089,5,0,0,5,1,1.4970928426184582,0,{}
7,0,8am,subject_7_8am.mat,2,40,60,20,20,1,0,0,0,2,20.783577384589947,1.823626530172449,0.60048388904265149,0.52263086804220971,0.22263086804220972,0.32659389676680045,0.048742463310001372,0.98034264969330986,0.0014703401489830625,0.56228874019623731,0.0031561432625699659,5,0,0,5,1,1.4970928426184582,0,{}
7,0,8am,subject_7_8am.mat,3,60,80,20,20,1,0,0,0,17,14.492863856194573,1.7007221898792704,0.52141477520631008,0.49266648256086504,0.19266648256086505,0.18646165421269811,0.051518796153105714,0.97661508287509524,0.0012824844489195963,0.56524252572052902,0.012890872508272755,5,0,0,5,1,1.4970928426184582,0,{}
7,0,8am,subject_7_8am.mat,4,80,100,20,20,1,0,0,0,17,13.35561061243115,1.5087630846544471,0.50128355378546874,0.47426836514960363,0.17426836514960364,0.148435601950963,0.072325005504549067,0.97485462463813333,0.0027511506144325959,0.56771765580380396,0.018507163334211152,5,0,0,5,1,1.4970928426184582,0,{}
7,1,10am,subject_7_10am.mat,0,0,20,20,20,1,0,0,0,16,16.447553681714204,0.96442201812772499,0.75532836584800112,0.72526690972676688,0.4252669097267669,0.50285077010072454,0.02207579740713933,0.95459244035960134,0.0051322609072063652,0.51000976110303031,0.0097349769233575634,5,0,0,5,1,1.4970928426184582,0,{}
7,1,10am,subject_7_10am.mat,1,20,40,20,20,1,0,0,0,9,17.723263608643045,0.96860659358702605,0.74185748612270996,0.68425751872895924,0.38425751872895925,0.50806780223895176,0.024591265684255237,0.95487190743555028,0.0065187222574450421,0.51006666609627471,0.013705428660098273,5,0,0,5,1,1.4970928426184582,0,{}
7,1,10am,subject_7_10am.mat,2,40,60,20,20,1,0,0,0,18,15.063487490478058,0.82028122653556235,0.74858378433901118,0.56248367330256921,0.26248367330256922,0.47410680771338809,0.075751345393210046,0.97031882920406221,0.0026844841622658544,0.53941675401028666,0.0099430475146575215,5,0,0,5,1,1.4970928426184582,0,{}
7,1,10am,subject_7_10am.mat,3,60,80,20,20,1,0,0,0,20,16.24906549584999,1.0995112629340911,0.79049567665120257,0.7713023002115672,0.47130230021156722,0.53386212010229706,0.018871187962790748,0.96434939433154931,0.003814505084499209,0.52357878826809334,0.0066241671662337631,5,0,0,5,1,1.4970928426184582,0,{}
7,1,10am,subject_7_10am.mat,4,80,100,20,20,1,0,0,0,16,15.725078786487389,0.37744226455893681,0.77881000072957796,0.75764086490827742,0.45764086490827743,0.5290540628811794,0.014646129889041348,0.96551703725891502,0.0034944629981702446,0.5288216569504004,0.0063464408582949994,5,0,0,5,1,1.4970928426184582,0,{}
7,2,12pm,subject_7_12pm.mat,0,0,20,20,20,1,0,0,0,6,20.959583074257282,1.1535700047314865,0.56115110542163504,0.53405409848294072,0.23405409848294073,0.30759673112376662,0.012565952392979501,0.96587657019855389,0.0026038649049249796,0.52837848324400261,0.0036283030872016897,5,0,0,5,1,1.4970928426184582,0,{}
7,2,12pm,subject_7_12pm.mat,1,20,40,20,20,1,0,0,0,14,17.640145953032629,0.73902408958021759,0.56284759525109085,0.49887346751065298,0.19887346751065299,0.24417745828290019,0.022249504497742489,0.96463141089904436,0.0033904877814900924,0.52773715560834278,0.0071280881722231015,5,0,0,5,1,1.4970928426184582,0,{}
7,2,12pm,subject_7_12pm.mat,2,40,60,20,20,1,0,0,0,18,17.761590215585446,0.85512925131572359,0.58571606720159219,0.52284999002494581,0.22284999002494582,0.2739239491625397,0.019170481621051449,0.96243122429751571,0.0028016818106320618,0.51817321968200836,0.0060676163541085182,5,0,0,5,1,1.4970928426184582,0,{}
7,2,12pm,subject_7_12pm.mat,3,60,80,20,20,1,0,0,0,19,17.15026342763359,0.89631408040104787,0.57902800475634575,0.55402189798183932,0.25402189798183933,0.2621385196199737,0.013512052682056019,0.96463155643998511,0.0019685829040209102,0.52352819870390799,0.0041900820679983131,5,0,0,5,1,1.4970928426184582,0,{}
7,2,12pm,subject_7_12pm.mat,4,80,100,20,20,1,0,0,0,18,15.861074871438595,1.0857246501713353,0.52208989813629492,0.49585152205950467,0.19585152205950468,0.19782840472402444,0.036802453713420863,0.96932388364287403,0.0028430714262459578,0.53637933109708147,0.0078489850433151043,5,0,0,5,1,1.4970928426184582,0,{}
7,3,2pm,subject_7_2pm.mat,0,0,20,20,20,1,0,0,0,16,20.146268280714281,0.70224329771250815,0.7279962040784751,0.67588815168769278,0.3758881516876928,0.39666793282835422,0.024116880822867837,0.91813731924741337,0.0044775062906874941,0.52829348919205343,0.013161246887017863,6,0,0,6,1,1.7965114111421496,0,{}
7,3,2pm,subject_7_2pm.mat,1,20,40,20,20,1,0,0,0,10,19.431320118215819,0.51542353722934031,0.70457348667816344,0.67468788748389918,0.3746878874838992,0.3920930245773469,0.018667355746017827,0.92182812562419514,0.010957801097063569,0.51571075810389289,0.033030001183331936,6,0,0,6,0.80000000000000004,1.7965114111421496,0,{}
7,3,2pm,subject_7_2pm.mat,2,40,60,20,20,1,0,0,0,14,18.686414002733976,0.4037679467777302,0.71268003531125468,0.66727639260921623,0.36727639260921624,0.39186376540214929,0.028055450249789615,0.91625730834139485,0.0068488097437536255,0.53137851138226855,0.020250406828434819,6,0,0,6,0.94999999999999996,1.7965114111421496,0,{}
7,3,2pm,subject_7_2pm.mat,3,60,80,20,20,1,0,0,0,20,19.053433456258468,0.25185689016402613,0.64348664941762568,0.62449137166522939,0.3244913716652294,0.31971805763719585,0.020198816286873034,0.9021390891476484,0.0068718116994961331,0.56836326520338143,0.019300980168775073,6,0,0,6,0.94999999999999996,1.7965114111421496,0,{}
7,3,2pm,subject_7_2pm.mat,4,80,100,20,20,1,0,0,0,13,19.014200662549626,0.3807611344900117,0.66553750540728629,0.60960859115020205,0.30960859115020206,0.33748920184451381,0.014469509790207308,0.90810359291060772,0.0052244288936512673,0.546058339504915,0.019978569038838268,6,0,0,6,1,1.7965114111421496,0,{}
7,4,4pm,subject_7_4pm.mat,0,0,20,20,20,1,0,0,0,20,12.428302826140932,0.50495749784096411,0.60389778414871076,0.54833837656716033,0.24833837656716035,0.30529066089202922,0.035047942866446663,0.89090573380440852,0.0037415727672275301,0.58993458422662193,0.0041014050800657897,6,0,0,6,1,1.7965114111421496,0,{}
7,4,4pm,subject_7_4pm.mat,1,20,40,20,20,1,0,0,0,20,11.924143824711901,0.39901339950319059,0.56373415216429024,0.52902093626877156,0.22902093626877157,0.26609033090143608,0.014589738379123085,0.90995644758169836,0.0069170719152095717,0.54174576594771062,0.018765965027038256,6,0,0,6,1,1.7965114111421496,0,{}
7,4,4pm,subject_7_4pm.mat,2,40,60,20,20,1,0,0,0,19,11.809036520209126,0.15505072837455636,0.54759318590527428,0.50994513350337911,0.20994513350337912,0.25240193077276152,0.015551090638389928,0.91388215892795732,0.0032747133144055418,0.52369844662087051,0.0097117411031278911,6,0,0,6,1,1.7965114111421496,0,{}
7,4,4pm,subject_7_4pm.mat,3,60,80,20,20,1,0,0,0,20,12.272584757923081,0.48304591502916505,0.57542338323542497,0.49800047288734361,0.19800047288734363,0.27375379026997648,0.038498350649294438,0.91123693513399506,0.0047161698392614304,0.53142038410673575,0.013116775128948988,6,0,0,6,1,1.7965114111421496,0,{}
7,4,4pm,subject_7_4pm.mat,4,80,100,20,20,1,0,0,0,20,12.752145895040542,1.1004282712817259,0.61857951775085118,0.53422005529705818,0.23422005529705819,0.32842485959186152,0.014927138617686853,0.91732463667209063,0.0063295735416658006,0.52239072856032576,0.0069088455763279266,6,0,0,6,1,1.7965114111421496,0,{}
8,0,8am,subject_8_8am.mat,0,0,20,20,20,1,0,0,0,0,19.964802472666264,0.51542975328284157,0.34876553400740518,0.33641263306470648,0.03641263306470649,0.19787009090994967,0.0097180561121741893,0.97262754311897259,0.0017449421862172354,0.53784879277340236,0.004803107910408333,5,0,0,5,1,1.4970928426184582,0,{}
8,0,8am,subject_8_8am.mat,1,20,40,20,20,1,0,0,0,0,22.425861212906874,0.77483996783867326,0.34204309800385763,0.32463080108323394,0.024630801083233955,0.20499677501086308,0.0095196918997567798,0.97841576272139652,0.001798688344560706,0.55143822096519701,0.0043453212940606223,5,0,0,5,1,1.4970928426184582,0,{}
8,0,8am,subject_8_8am.mat,2,40,60,20,19,0.94999999999999996,0,0,1,0,23.036441053043021,0.91044708986677314,0.3328724177066954,0.30984180606753159,0.0098418060675315999,0.20433125971320021,0.0094492300058105771,0.97726926336045894,0.0019935606413683526,0.5501349215181407,0.0043207130898099688,5,0,0,5,1,1.4970928426184582,0,{}
8,0,8am,subject_8_8am.mat,3,60,80,20,7,0.34999999999999998,0,0,13,1,20.708925038383065,1.1066719112140646,0.28558883334869301,0.26455253014212032,-0.035447469857879665,0.19000504711101085,0.012928131332263892,0.98297312745364596,0.0021398889885209105,0.56299039663313999,0.0039989955581111181,5,0,0,5,1,1.4970928426184582,0,{}
8,0,8am,subject_8_8am.mat,4,80,100,20,8,0.40000000000000002,0,0,12,1,19.635520478968459,0.33877005224605661,0.27996360190341996,0.22665651139275086,-0.073343488607249124,0.16692721620032591,0.0091198341070224814,0.98056652476388151,0.0033542976668230473,0.55910842355371249,0.0055506167248979277,5,0,0,5,1,1.4970928426184582,0,{}
8,1,10am,subject_8_10am.mat,0,0,20,20,20,1,0,0,0,0,17.927457186157483,0.85266952794953177,0.64766757038946676,0.62593283807259947,0.32593283807259948,0.33640869528609801,0.0092633835085888516,0.95001664677146347,0.0069910731403398096,0.50371097160198064,0.0090343751718610088,5,0,0,5,0.80000000000000004,1.4970928426184582,0,{}
8,1,10am,subject_8_10am.mat,1,20,40,20,20,1,0,0,0,0,18.775889324203309,0.49444909735272802,0.64537002814248945,0.62694279049149992,0.32694279049149993,0.34316958375801665,0.0066869355124066776,0.95066512572564232,0.0025080895930062463,0.5038813854282459,0.004180725016943998,5,0,0,5,0.84999999999999998,1.4970928426184582,0,{}
8,1,10am,subject_8_10am.mat,2,40,60,20,20,1,0,0,0,0,19.466110890618683,0.56969032996000912,0.60063941548754918,0.57129566193785408,0.27129566193785409,0.32023273509988648,0.0048664824513574567,0.93680048644549041,0.0078152376781051025,0.49495505990200223,0.0055933664475103784,6,0,1,6,0.59999999999999998,1.7965114111421496,0,{}
8,1,10am,subject_8_10am.mat,3,60,80,20,20,1,0,0,0,0,19.783643520458959,0.92266604417496367,0.60129797802599061,0.57217252110966565,0.27217252110966567,0.32667164421677625,0.0073547997030535273,0.94371854563691471,0.0071635249623029362,0.50230555572992674,0.011427687769434203,5,0,1,5,0.69999999999999996,1.4970928426184582,0,{}
8,1,10am,subject_8_10am.mat,4,80,100,20,20,1,0,0,0,0,18.975767806925042,0.84344675849037287,0.66268022364703572,0.60701718393798576,0.30701718393798577,0.3500669812555583,0.013275968599757881,0.94925785244071204,0.0031828094186767131,0.5015252031073123,0.005326277431753984,5,0,0,5,0.80000000000000004,1.4970928426184582,0,{}
8,2,12pm,subject_8_12pm.mat,0,0,20,20,15,0.75,0,0,5,13,15.715040080928539,1.3200994810109554,0.49403918057169294,0.26046040167683954,-0.039539598323160452,0.27008614737143005,0.050475292213825129,0.98656335523442595,0.0061124113700836702,0.56745044586187443,0.019087427391439316,5,0,0,5,1,1.4970928426184582,0,{}
8,2,12pm,subject_8_12pm.mat,1,20,40,20,20,1,0,0,0,8,14.600710903402014,0.90785233479143113,0.53112752511771544,0.43187388888689887,0.13187388888689888,0.27027379735574203,0.026754897746215089,0.98202385004814374,0.0050178140011497008,0.56199434201451193,0.0099171730516867118,5,0,0,5,1,1.4970928426184582,0,{}
