subject,session_a_idx,session_a_name,session_b_idx,session_b_name,recorded_mass_kg,diagnostic_channel,diagnostic_role,tiling_idx,scattering_order,view,between_session_distance,between_distance_numerator,within_a,within_b,epsilon_distance_a,epsilon_distance_b,between_to_within_denominator,between_to_within_ratio,exactly_identical,common_path_count,common_vector_dimension,n_near_zero_path_blocks_a,n_near_zero_path_blocks_b,n_inactive_paths_a,n_inactive_paths_b,missing_reason
11,3,2pm,4,4pm,50.100000000000001,mag,primary,0,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
11,3,2pm,4,4pm,50.100000000000001,mag,primary,0,1,within_path_shape,0.23926088461334774,0.23926088461334774,0.088504080226482887,0.20282787661126334,8.1910381950367783e-14,1.4648105382832301e-13,0.22129645217980695,1.0811781312198552,False,55,330,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,0,1,path_energy_composition,0.63330585011923224,0.63330585011923224,0.23307576404817951,0.19737602000950832,2.1467196639213891e-13,2.0895507091265508e-13,0.30542037433910085,2.07355469159398,False,55,55,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,0,2,within_path_shape,0.32949392418594131,0.32949392418594131,0.11665651971649009,0.1797115728316771,1.2155328192252881e-13,1.7984028280430688e-13,0.21425450520817299,1.5378622907639674,False,686,4116,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,0,2,path_energy_composition,0.22359323300722464,0.22359323300722464,0.090175593544692276,0.15027957494317401,7.1097228264355609e-14,1.719909588313509e-13,0.17525863264398306,1.2757901259073927,False,686,686,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,1,0,within_path_shape,0.71589938935009678,0.71589938935009678,0.078979963479171272,0.8176788346392253,2.4976877982777599e-13,5.7614439047067994e-13,0.82148433414650879,0.87147053156392718,False,1,5,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,1,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
11,3,2pm,4,4pm,50.100000000000001,mag,primary,1,1,within_path_shape,0.072064190099745087,0.072064190099745087,0.02930201802108838,0.06776810035913905,2.738069360950012e-14,4.6958527696255636e-14,0.073831725473501766,0.97605994763875525,False,54,270,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,1,1,path_energy_composition,0.5826153478691154,0.5826153478691154,0.28591532041106615,0.17133876544112747,2.6166689029587997e-13,2.0053432382775462e-13,0.33332348100404258,1.7478977061986503,False,54,54,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,1,2,within_path_shape,0.061395273508879994,0.061395273508879994,0.027682516235305456,0.054179261589717809,2.739368540126472e-14,4.6226646967029136e-14,0.060841713417071196,1.0090983646041349,False,411,2055,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,1,2,path_energy_composition,0.1974656420673776,0.1974656420673776,0.077744905005312365,0.13220702982703122,5.8428997223128582e-14,1.476490645561821e-13,0.15337199545539781,1.2874947703526665,False,411,411,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,2,0,within_path_shape,1.3373752324212207,1.3373752324212207,0.070597754346839764,1.4328962504476861,2.129365726678959e-13,6.5043598487749729e-13,1.4346343462589535,0.93220633948200671,False,1,5,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,2,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
11,3,2pm,4,4pm,50.100000000000001,mag,primary,2,1,within_path_shape,0.025894779589350037,0.025894779589350037,0.011828022170488528,0.023613515238900103,1.0791437327727527e-14,1.7810676479782924e-14,0.026410229275857025,0.98048295298298727,False,43,215,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,2,1,path_energy_composition,0.5686227240225008,0.5686227240225008,0.24198863395311837,0.14089426128570287,2.1392874570159479e-13,1.7496785969436539e-13,0.2800173062968434,2.0306699308781644,False,43,43,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,2,2,within_path_shape,0.018197673283724972,0.018197673283724972,0.0083332029069352418,0.017278105343684892,7.823823788848982e-15,1.4399134660179685e-14,0.019182679556194081,0.9486512679532797,False,305,1525,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,mag,primary,2,2,path_energy_composition,0.16802175965402463,0.16802175965402463,0.05926650972408401,0.10601146263963064,4.2978394862918633e-14,1.1880647626023318e-13,0.12145348651178667,1.3834247536213682,False,305,305,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,0,0,within_path_shape,1.1927487347277759,1.1927487347277759,0.37554292460249339,0.66178037479264951,4.0988269803365962e-13,4.514272137920616e-13,0.76091113323416004,1.5675269852579798,False,1,12,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,0,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,0,1,within_path_shape,0.30229451148842496,0.30229451148842496,0.15944912971871489,0.20177056692472833,2.09246478703202e-13,1.9975593946663854e-13,0.25716801248441035,1.1754747745182741,False,55,660,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,0,1,path_energy_composition,0.12194092049559531,0.12194092049559531,0.10983261244495673,0.12449886233083354,1.1678007018807954e-13,1.3640842994268666e-13,0.16602159340927888,0.73448831559509697,False,55,55,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,0,2,within_path_shape,0.49274385388727882,0.49274385388727882,0.26894586190142555,0.29093297059341705,2.9202337970552585e-13,2.655583602650635e-13,0.39619928068108701,1.2436768008266614,False,686,8232,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,0,2,path_energy_composition,0.12179281462020534,0.12179281462020534,0.075550722918766189,0.086461577860139346,7.3814535483054912e-14,9.8934565994965502e-14,0.11481949390070104,1.0607328989407934,False,686,686,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,1,0,within_path_shape,1.1452613112736019,1.1452613112736019,0.41192896664354361,0.59844852261664994,4.5515454898627111e-13,4.0230113791343881e-13,0.72651641948552592,1.5763736105022998,False,1,10,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,1,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,1,1,within_path_shape,0.3718633314419949,0.3718633314419949,0.17088054478610232,0.17906979575077281,1.9258487393437396e-13,2.0375194832072951e-13,0.24752000391204468,1.5023566805296884,False,54,540,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,1,1,path_energy_composition,0.19405205841011247,0.19405205841011247,0.10098784190320537,0.12390038025572482,1.0716403105392111e-13,1.4078317226101829e-13,0.15984319954186355,1.2140151033406303,False,54,54,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,1,2,within_path_shape,0.46764836700939549,0.46764836700939549,0.19016869113784335,0.18904922724896794,2.1293725784559034e-13,2.171262567497359e-13,0.2681487300221882,1.743988744495264,False,411,4110,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,1,2,path_energy_composition,0.08600378996483389,0.08600378996483389,0.053716442303945428,0.05957719400284562,5.0769923264467583e-14,7.7990742819273547e-14,0.080217817341571948,1.0721282729324952,False,411,411,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,2,0,within_path_shape,0.90562367325746107,0.90562367325746107,0.44353758252506009,0.45903253671606692,4.9245311652416004e-13,3.7297392240916826e-13,0.63830749398402165,1.4187890347408814,False,1,10,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,2,0,path_energy_composition,,,,,,,,,,,,,,,,not_applicable_single_path
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,2,1,within_path_shape,0.38393430614670615,0.38393430614670615,0.17731748530713548,0.17554043707590242,1.8955379638550919e-13,2.0520318336955933e-13,0.24951139381688578,1.5387445850608015,False,43,430,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,2,1,path_energy_composition,0.19566777801365939,0.19566777801365939,0.089500497628020481,0.097381529897163338,9.5771028859226525e-14,1.1981286323110857e-13,0.13226300102740532,1.479384079400379,False,43,43,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,2,2,within_path_shape,0.47541344232705102,0.47541344232705102,0.19175510593593698,0.16404915428383515,2.0615977355382876e-13,1.9432742722294959e-13,0.25235321609550365,1.883920679446105,False,305,3050,0,0,0,0,
11,3,2pm,4,4pm,50.100000000000001,iq,sensitivity,2,2,path_energy_composition,0.079112065433831272,0.079112065433831272,0.043315773159888715,0.055926145375802643,4.0501881116055392e-14,7.2013169950096518e-14,0.070738885636079579,1.1183674258148202,False,305,305,0,0,0,0,
